fecha,positivo,positivo_rapida,positivo_molecular,positivo_antigenica,muestra,muestra_rapida,muestra_molecular,muestra_antigenica,sintomaticos,defunciones,inicio,inicio_molecular,inicio_rapida,inicio_antigenica,recuperado,total_positivo,total_positivo_rapida,total_positivo_molecular,total_positivo_antigenica,total_muestra,total_muestra_rapida,total_muestra_molecular,total_muestra_antigenica,total_recuperado,total_sintomaticos,total_defunciones,total_inicio,total_inicio_molecular,total_inicio_rapida,total_inicio_antigenica,posi,posi_rapida,posi_molecular,posi_antigenica,dias,primera_ola_positivo,segunda_ola_positivo,primera_ola_defunciones,segunda_ola_defunciones,primera_ola_tasamolecular,segunda_ola_tasamolecular
2020-11-13,268,266,2,0,1626,1508,118,0,22,0,4,4,4,0,353,90051,84000,6051,0,460477,443443,15722,0,87791,14079,1312,5584,5584,5584,0,.16482165,.17639257,.016949153,,249,0,95,8,2,.42922375,.66666669
2020-11-14,230,226,4,0,1742,1544,197,0,30,1,3,3,3,0,308,90281,84226,6055,0,462219,444987,15919,0,88099,14109,1313,5587,5587,5587,0,.13203214,.14637306,.020304568,,250,0,96,10,2,.40659341,.39215687
2020-11-15,67,67,0,0,381,378,2,0,4,1,7,7,7,0,316,90348,84293,6055,0,462600,445365,15921,0,88415,14113,1314,5594,5594,5594,0,.17585301,.17724867,0,,251,0,89,7,1,.33183858,.21359223
2020-11-16,272,264,8,0,1596,1366,228,0,29,2,5,5,5,0,269,90620,84557,6063,0,464196,446731,16149,0,88684,14142,1316,5599,5599,5599,0,.17042607,.19326501,.03508772,,252,0,25,6,2,1,.40000001
2020-11-17,282,279,3,0,1754,1530,220,0,17,4,8,8,8,0,373,90902,84836,6066,0,465950,448261,16369,0,89057,14159,1320,5607,5607,5607,0,.16077536,.18235295,.013636364,,253,0,134,9,2,.50387597,.34782609
2020-11-18,227,218,9,0,1404,1189,213,0,25,2,2,2,2,0,262,91129,85054,6075,0,467354,449450,16582,0,89319,14184,1322,5609,5609,5609,0,.16168091,.18334734,.04225352,,254,0,104,7,0,.51643193,.22058824
2020-11-19,240,228,12,0,1345,1196,148,0,39,1,8,8,8,0,249,91369,85282,6087,0,468699,450646,16730,0,89568,14223,1323,5617,5617,5617,0,.17843866,.19063546,.081081077,,255,0,105,4,1,.32786885,.13846155
2020-11-20,249,232,17,0,1370,1258,112,0,36,0,17,17,17,0,267,91618,85514,6104,0,470069,451904,16842,0,89835,14259,1323,5634,5634,5634,0,.18175182,.18441971,.15178572,,256,0,124,5,0,.33522728,.22429906
2020-11-21,227,221,6,0,1356,1318,37,0,22,1,5,5,5,0,250,91845,85735,6110,0,471425,453222,16879,0,90085,14281,1324,5639,5639,5639,0,.16740413,.1676783,.16216215,,257,0,90,9,1,.32934132,.33125001
2020-11-22,130,127,3,0,547,544,3,0,30,0,5,5,5,0,103,91975,85862,6113,0,471972,453766,16882,0,90188,14311,1324,5644,5644,5644,0,.23765996,.23345588,1,,258,0,75,6,1,.49308756,.23214285
2020-11-23,262,255,7,0,1355,1306,47,0,35,2,10,10,10,0,253,92237,86117,6120,0,473327,455072,16929,0,90441,14346,1326,5654,5654,5654,0,.19335793,.19525269,.14893617,,259,0,23,1,2,.75,.66666669
2020-11-24,325,319,6,0,1806,1749,56,0,30,1,6,6,6,0,283,92562,86436,6126,0,475133,456821,16985,0,90724,14376,1327,5660,5660,5660,0,.17995571,.18238993,.10714286,,260,0,82,6,1,.39240506,.36538461
2020-11-25,284,275,9,0,1498,1425,71,0,25,2,3,3,3,0,223,92846,86711,6135,0,476631,458246,17056,0,90947,14401,1329,5663,5663,5663,0,.18958612,.19298245,.12676056,,261,0,103,6,1,.29239765,.25274727
2020-11-26,283,268,15,0,1626,1560,64,0,35,2,4,4,4,0,239,93129,86979,6150,0,478257,459806,17120,0,91186,14436,1331,5667,5667,5667,0,.17404674,.17179488,.234375,,262,0,93,5,2,.32484075,.14018692
2020-11-27,402,380,22,0,2049,1982,67,0,37,0,8,8,8,0,240,93531,87359,6172,0,480306,461788,17187,0,91426,14473,1331,5675,5675,5675,0,.19619326,.19172554,.3283582,,263,0,85,7,2,.28260869,.2519685
2020-11-28,430,427,3,0,2010,1965,45,0,25,0,8,8,8,0,230,93961,87786,6175,0,482316,463753,17232,0,91656,14498,1331,5683,5683,5683,0,.21393035,.2173028,.06666667,,264,0,90,8,3,.26530612,.17679559
2020-11-29,62,62,0,0,312,307,2,0,12,3,7,7,7,0,119,94023,87848,6175,0,482628,464060,17234,0,91775,14510,1334,5690,5690,5690,0,.19871795,.20195439,0,,265,0,83,4,0,.26213592,.27142859
2020-11-30,250,241,9,0,1485,1428,57,0,22,0,9,9,9,0,272,94273,88089,6184,0,484113,465488,17291,0,92047,14532,1334,5699,5699,5699,0,.16835018,.16876751,.15789473,,266,0,23,2,1,,.2
2020-12-01,257,239,18,0,1397,1340,56,0,35,1,7,7,7,0,324,94530,88328,6202,0,485510,466828,17347,0,92371,14567,1335,5706,5706,5706,0,.18396564,.17835821,.32142857,,267,0,48,8,1,.33333334,.25609756
2020-12-02,287,284,3,0,1553,1520,29,0,25,4,2,2,2,0,290,94817,88612,6205,0,487063,468348,17376,0,92661,14592,1339,5708,5708,5708,0,.18480361,.1868421,.10344828,,268,0,88,4,1,.36994219,.18461539
2020-12-03,229,221,8,0,1197,1166,30,0,26,1,4,4,4,0,273,95046,88833,6213,0,488260,469514,17406,0,92934,14618,1340,5712,5712,5712,0,.19131161,.18953688,.26666668,,269,0,62,4,1,.36363637,.091787443
2020-12-04,217,199,18,0,1377,1311,63,0,38,3,2,2,2,0,387,95263,89032,6231,0,489637,470825,17469,0,93321,14656,1343,5714,5714,5714,0,.15758896,.15179253,.2857143,,270,0,109,5,0,.35106382,.10810811
2020-12-05,185,183,2,0,1128,1080,46,0,14,2,4,4,4,0,410,95448,89215,6233,0,490765,471905,17515,0,93731,14670,1345,5718,5718,5718,0,.1640071,.16944444,.043478262,,271,0,133,5,2,.32478634,.11743772
2020-12-06,47,47,0,0,287,286,1,0,3,0,1,1,1,0,74,95495,89262,6233,0,491052,472191,17516,0,93805,14673,1345,5719,5719,5719,0,.16376306,.16433567,0,,272,0,88,1,1,.40000001,.17560975
2020-12-07,193,189,4,0,1043,983,59,0,20,1,8,8,8,0,248,95688,89451,6237,0,492095,473174,17575,0,94053,14693,1346,5727,5727,5727,0,.18504314,.19226857,.06779661,,273,0,20,9,0,0,0
2020-12-08,114,109,5,0,780,718,60,0,9,2,7,7,7,0,242,95802,89560,6242,0,492875,473892,17635,0,94295,14702,1348,5734,5734,5734,0,.14615385,.15181059,.083333336,,274,0,101,2,0,.3137255,.26984128
2020-12-09,263,261,2,0,1491,1464,24,0,28,3,5,5,5,0,295,96065,89821,6244,0,494366,475356,17659,0,94590,14730,1351,5739,5739,5739,0,.17639168,.17827868,.083333336,,275,0,132,6,2,.47906977,.24468085
2020-12-10,177,172,5,0,1319,1265,52,0,19,2,9,9,9,0,245,96242,89993,6249,0,495685,476621,17711,0,94835,14749,1353,5748,5748,5748,0,.13419257,.13596837,.096153848,,276,0,63,4,2,.43589744,.12658228
2020-12-11,339,334,5,0,1698,1633,64,0,29,1,10,10,10,0,216,96581,90327,6254,0,497383,478254,17775,0,95051,14778,1354,5758,5758,5758,0,.19964664,.20453154,.078125,,277,0,86,3,1,.31623933,.1375
2020-12-12,245,234,11,0,1231,1185,45,0,29,1,7,7,7,0,195,96826,90561,6265,0,498614,479439,17820,0,95246,14807,1355,5765,5765,5765,0,.19902518,.19746836,.24444444,,278,0,102,3,2,.28662419,.1509434
2020-12-13,47,47,0,0,291,291,0,0,4,0,9,9,9,0,48,96873,90608,6265,0,498905,479730,17820,0,95294,14811,1355,5774,5774,5774,0,.16151203,.16151203,,,279,0,108,3,1,.2658228,.090909094
2020-12-14,233,223,10,0,1125,1063,59,0,39,3,13,13,13,0,200,97106,90831,6275,0,500030,480793,17879,0,95494,14850,1358,5787,5787,5787,0,.20711111,.20978363,.16949153,,280,0,22,3,0,,
2020-12-15,335,331,4,0,2058,1978,77,0,41,3,20,20,20,0,145,97441,91162,6279,0,502088,482771,17956,0,95639,14891,1361,5807,5807,5807,0,.16277939,.16734076,.051948052,,281,0,93,1,0,.22608696,.22222222
2020-12-16,451,445,6,0,1929,1878,49,0,25,2,12,11,11,0,261,97892,91607,6285,0,504017,484649,18005,0,95900,14916,1363,5819,5818,5818,0,.23379989,.23695421,.12244898,,282,0,96,3,2,.39893618,.044444446
2020-12-17,308,290,18,0,1805,1705,97,0,39,3,20,20,20,0,169,98200,91897,6303,0,505822,486354,18102,0,96069,14955,1366,5839,5838,5838,0,.17063712,.17008798,.18556701,,283,0,86,1,0,.31578946,.17088607
2020-12-18,412,400,12,0,2225,2149,76,0,28,0,12,12,12,0,363,98612,92297,6315,0,508047,488503,18178,0,96432,14983,1366,5851,5850,5850,0,.18516853,.18613309,.15789473,,284,0,80,1,3,.33333334,.17177914
2020-12-19,422,412,10,0,2390,2360,30,0,27,0,4,4,4,0,240,99034,92709,6325,0,510437,490863,18208,0,96672,15010,1366,5855,5854,5854,0,.17656904,.17457627,.33333334,,285,0,92,1,2,.30769232,.086956523
2020-12-20,59,59,0,0,332,332,0,0,5,0,7,7,7,0,43,99093,92768,6325,0,510769,491195,18208,0,96715,15015,1366,5862,5861,5861,0,.17771085,.17771085,,,286,0,71,4,1,.36538461,.16666667
2020-12-21,227,201,26,0,1163,1082,79,0,50,2,8,8,8,0,235,99320,92969,6351,0,511932,492277,18287,0,96950,15065,1368,5870,5869,5869,0,.19518487,.1857671,.32911393,,287,0,15,4,0,.66666669,
2020-12-22,118,111,7,0,1041,986,51,0,16,4,12,12,12,0,285,99438,93080,6358,0,512973,493263,18338,0,97235,15081,1372,5882,5881,5881,0,.11335254,.11257607,.13725491,,288,0,96,2,0,.37313432,.15000001
2020-12-23,170,140,30,0,984,906,75,0,35,3,22,22,22,0,426,99608,93220,6388,0,513957,494169,18413,0,97661,15116,1375,5904,5903,5903,0,.17276423,.15452538,.40000001,,289,0,89,7,0,.3548387,.1627907
2020-12-24,100,92,8,0,463,420,42,0,16,1,16,16,16,0,287,99708,93312,6396,0,514420,494589,18455,0,97948,15132,1376,5920,5919,5919,0,.21598272,.21904762,.19047619,,290,0,47,5,4,.27173913,.14285715
2020-12-25,31,31,0,0,169,166,0,0,0,3,15,14,14,0,385,99739,93343,6396,0,514589,494755,18455,0,98333,15132,1379,5935,5933,5933,0,.18343195,.18674698,,,291,0,88,3,0,.3773585,.090909094
2020-12-26,118,102,16,0,767,712,55,0,19,0,13,12,12,0,408,99857,93445,6412,0,515356,495467,18510,0,98741,15151,1379,5948,5945,5945,0,.15384616,.14325842,.29090908,,292,0,66,3,2,.23357664,0
2020-12-27,47,47,0,0,237,237,0,0,4,0,7,6,6,0,58,99904,93492,6412,0,515593,495704,18510,0,98799,15155,1379,5955,5951,5951,0,.19831224,.19831224,,,293,0,48,4,0,.22580644,.16666667
2020-12-28,200,187,13,0,882,823,55,0,25,4,15,13,13,0,209,100104,93679,6425,0,516475,496527,18565,0,99008,15180,1383,5970,5964,5964,0,.22675736,.2272175,.23636363,,294,0,12,3,0,,
2020-12-29,250,217,33,0,1086,1007,79,0,45,0,3,3,3,0,157,100354,93896,6458,0,517561,497534,18644,0,99165,15225,1383,5973,5967,5967,0,.23020259,.21549156,.41772151,,295,0,91,5,1,.33870968,.18461539
2020-12-30,138,113,25,0,846,762,83,0,37,1,3,1,1,0,175,100492,94009,6483,0,518407,498296,18727,0,99340,15262,1384,5976,5968,5968,0,.16312057,.14829396,.30120483,,296,0,63,2,1,.36974791,.19117647
2020-12-31,131,92,39,0,826,655,170,0,43,1,3,0,0,0,135,100623,94101,6522,0,519233,498951,18897,0,99475,15305,1385,5979,5968,5968,0,.15859564,.14045802,.22941177,,297,0,75,2,2,.23489933,.18867925
2021-01-01,0,0,0,0,182,177,0,4,0,1,5,0,0,0,78,100623,94101,6522,0,519415,499128,18897,4,99553,15305,1386,5984,5968,5968,0,0,0,,0,298,0,79,1,0,.26168224,.22580644
2021-01-02,2,0,0,2,524,489,0,35,0,0,11,0,0,0,135,100625,94101,6522,2,519939,499617,18897,39,99688,15305,1386,5995,5968,5968,0,.0038167939,0,,.057142857,299,0,65,3,1,.34177214,.20833333
2021-01-03,3,0,2,1,279,264,2,10,2,3,165,158,158,0,50,100628,94101,6524,3,520218,499881,18899,49,99738,15307,1389,6160,6126,6126,0,.010752688,0,1,.1,300,0,74,1,0,.18699187,.12244898
2021-01-04,34,0,29,5,977,854,36,86,28,1,79,70,70,1,209,100662,94101,6553,8,521195,500735,18935,135,99947,15335,1390,6239,6196,6196,1,.03480041,0,.80555558,.058139537,301,0,15,5,0,.14285715,0
2021-01-05,31,0,21,10,907,800,39,66,21,2,56,46,46,0,218,100693,94101,6574,18,522102,501535,18974,201,100165,15356,1392,6295,6242,6242,1,.034178611,0,.53846157,.15151516,302,0,66,3,1,.33333334,.10126583
2021-01-06,59,0,50,9,1052,903,89,59,49,1,49,40,40,0,145,100752,94101,6624,27,523154,502438,19063,260,100310,15405,1393,6344,6282,6282,1,.056083649,0,.56179774,.15254237,303,0,53,3,2,.24489796,.19
2021-01-07,34,0,29,5,1168,957,117,89,29,5,54,41,41,1,100,100786,94101,6653,32,524322,503395,19180,349,100410,15434,1398,6398,6323,6323,2,.02910959,0,.24786325,.056179777,304,0,58,1,0,.21100917,.059171598
2021-01-08,50,0,44,6,1070,900,110,50,45,10,81,63,63,0,4,100836,94101,6697,38,525392,504295,19290,399,100414,15479,1408,6479,6386,6386,2,.046728972,0,.40000001,.12,305,0,55,3,1,.32608697,.07772021
2021-01-09,35,0,24,11,1115,775,125,212,23,3,66,51,51,0,26,100871,94101,6721,49,526507,505070,19415,611,100440,15502,1411,6545,6437,6437,2,.031390134,0,.192,.051886793,306,0,28,5,2,.27192983,.03691275
2021-01-10,2,0,0,2,298,280,2,12,1,4,125,93,93,3,5,100873,94101,6721,51,526805,505350,19417,623,100445,15503,1415,6670,6530,6530,5,.0067114094,0,0,.16666667,307,0,43,5,0,.30708662,.087209299
2021-01-11,45,0,31,14,985,736,112,133,30,4,70,55,55,0,32,100918,94101,6752,65,527790,506086,19529,756,100477,15533,1419,6740,6585,6585,5,.04568528,0,.2767857,.10526316,308,0,16,1,1,0,.5
2021-01-12,56,0,49,7,1191,848,267,74,49,2,79,60,60,2,56,100974,94101,6801,72,528981,506934,19796,830,100533,15582,1421,6819,6645,6645,7,.04701931,0,.1835206,.094594598,309,0,56,2,0,.084507041,.18461539
2021-01-13,76,0,62,14,876,588,175,106,62,7,69,49,49,0,39,101050,94101,6863,86,529857,507522,19971,936,100572,15644,1428,6888,6694,6694,7,.086757988,0,.35428572,.13207547,310,0,62,2,0,.29292929,.17741935
2021-01-14,275,209,52,14,1276,1018,174,79,80,5,71,47,47,4,51,101325,94310,6915,100,531133,508540,20145,1015,100623,15724,1433,6959,6741,6741,11,.21551724,.20530452,.29885057,.17721519,311,0,64,2,0,.06329114,.15492958
2021-01-15,468,413,44,11,2244,1957,194,89,79,4,128,82,82,6,,101793,94723,6959,111,533377,510497,20339,1104,100623,15803,1437,7087,6823,6823,17,.20855615,.21103731,.22680412,.12359551,312,0,68,2,1,.1369863,.15853658
2021-01-16,348,234,103,11,1739,1337,336,57,123,9,86,66,66,3,2,102141,94957,7062,122,535116,511834,20675,1161,100625,15926,1446,7173,6889,6889,20,.20011501,.1750187,.30654761,.19298245,313,0,77,3,0,.25833333,.12068965
2021-01-17,95,83,6,6,377,309,9,54,30,5,97,68,68,4,3,102236,95040,7068,128,535493,512143,20684,1215,100628,15956,1451,7270,6957,6957,24,.25198939,.26860842,.66666669,.11111111,314,0,44,3,0,.26168224,.13846155
2021-01-18,339,233,81,25,1228,815,277,128,105,8,133,85,85,8,34,102575,95273,7149,153,536721,512958,20961,1343,100662,16061,1459,7403,7042,7042,32,.27605864,.28588957,.29241878,.1953125,315,0,13,0,0,.5,0
2021-01-19,311,226,50,35,1176,863,182,125,75,6,96,75,75,3,31,102886,95499,7199,188,537897,513821,21143,1468,100693,16136,1465,7499,7117,7117,35,.2644558,.26187718,.27472529,.28,316,0,109,3,1,.55555558,.23333333
2021-01-20,383,248,109,26,1452,985,278,182,145,7,180,124,124,8,59,103269,95747,7308,214,539349,514806,21421,1650,100752,16281,1472,7679,7241,7241,43,.2637741,.25177664,.39208633,.14285715,317,0,156,1,0,.30827066,.18181819
2021-01-21,356,266,52,38,1573,982,417,162,93,12,100,71,71,8,214,103625,96013,7360,252,540922,515788,21838,1812,100966,16374,1484,7779,7312,7312,51,.22631913,.27087575,.12470024,.2345679,318,0,156,0,1,1,.14666666
2021-01-22,363,250,82,31,1472,1069,224,170,129,9,104,78,78,8,420,103988,96263,7442,283,542394,516857,22062,1982,101386,16503,1493,7883,7390,7390,59,.24660327,.23386343,.36607143,.18235295,319,0,141,1,1,.14814815,.19444445
2021-01-23,326,167,123,36,1011,572,311,118,149,10,103,79,79,7,243,104314,96430,7565,319,543405,517429,22373,2100,101629,16652,1503,7986,7469,7469,66,.32245302,.29195803,.39549839,.30508474,320,0,146,1,1,.40425533,.18309858
2021-01-24,107,100,3,4,446,407,3,33,26,3,111,80,80,17,79,104421,96530,7568,323,543851,517836,22376,2133,101708,16678,1506,8097,7549,7549,83,.23991032,.24570024,1,.12121212,321,0,56,0,0,.49038461,.09375
2021-01-25,339,272,5,62,1407,1105,6,285,55,11,136,86,86,16,246,104760,96802,7573,385,545258,518941,22382,2418,101954,16733,1517,8233,7635,7635,99,.24093817,.24615385,.83333331,.21754386,322,0,15,1,0,.16666667,0
2021-01-26,327,211,68,48,1366,934,169,255,110,8,131,91,91,18,242,105087,97013,7641,433,546624,519875,22551,2673,102196,16843,1525,8364,7726,7726,117,.23938507,.22591007,.40236688,.1882353,323,0,62,1,0,.30158731,.15384616
2021-01-27,518,270,160,88,1717,967,314,424,204,12,107,72,72,23,281,105605,97283,7801,521,548341,520842,22865,3097,102477,17047,1537,8471,7798,7798,140,.301689,.27921405,.50955415,.20754717,324,0,39,3,0,.36000001,.15686275
2021-01-28,435,232,102,101,1714,1068,233,399,172,14,110,60,60,21,316,106040,97515,7903,622,550055,521910,23098,3496,102793,17219,1551,8581,7858,7858,161,.25379229,.21722846,.43776825,.25313282,325,0,56,1,0,.17647059,.091666669
2021-01-29,456,225,140,91,1857,1131,269,445,197,12,62,41,41,12,303,106496,97740,8043,713,551912,523041,23367,3941,103096,17416,1563,8643,7899,7899,173,.24555735,.198939,.52044612,.20449439,326,0,59,5,0,.28260869,.15492958
2021-01-30,370,200,51,119,1725,747,89,881,109,8,89,54,54,18,279,106866,97940,8094,832,553637,523788,23456,4822,103375,17525,1571,8732,7953,7953,191,.21449275,.26773763,.57303369,.13507378,327,0,54,2,0,.25657895,.14545454
2021-01-31,228,80,101,47,769,337,192,227,126,13,74,46,46,16,107,107094,98020,8195,879,554406,524125,23648,5049,103482,17651,1584,8806,7999,7999,207,.29648894,.23738873,.52604169,.20704846,328,0,55,4,,.22047244,.23863636
2021-02-01,465,222,98,145,2068,904,151,1002,160,11,143,81,81,29,369,107559,98242,8293,1024,556474,525029,23799,6051,103851,17811,1595,8949,8080,8080,236,.22485493,.24557522,.64900661,.14471059,329,0,16,2,,.5,0
2021-02-02,392,213,63,116,1777,947,128,692,127,10,121,77,77,24,306,107951,98455,8356,1140,558251,525976,23927,6743,104157,17938,1605,9070,8157,8157,260,.22059651,.22492081,.4921875,.16763006,330,0,24,3,,.28169015,.069306932
2021-02-03,359,199,50,110,1659,844,121,681,100,13,98,72,72,14,395,108310,98654,8406,1250,559910,526820,24048,7424,104552,18038,1618,9168,8229,8229,274,.21639542,.235782,.41322315,.16152717,331,0,40,1,,.25,.14942528
2021-02-04,385,192,79,114,1824,716,181,914,145,13,91,64,64,17,330,108695,98846,8485,1364,561734,527536,24229,8338,104882,18183,1631,9259,8293,8293,291,.21107456,.26815644,.4364641,.12472647,332,0,49,1,,.17391305,.14084508
2021-02-05,405,169,110,126,1731,682,288,748,158,13,117,69,69,24,353,109100,99015,8595,1490,563465,528218,24517,9086,105235,18341,1644,9376,8362,8362,315,.23396881,.24780059,.38194445,.16844919,333,0,514,1,,.14772727,.13402061
2021-02-06,326,126,102,98,1305,466,202,629,144,8,93,65,65,18,355,109426,99141,8697,1588,564770,528684,24719,9715,105590,18485,1652,9469,8427,8427,333,.24980843,.27038628,.50495052,.15580286,334,0,499,1,,.22463769,.1025641
2021-02-07,143,73,0,70,511,209,0,289,34,13,105,63,63,29,86,109569,99214,8697,1658,565281,528893,24719,10004,105676,18519,1665,9574,8490,8490,362,.27984345,.34928229,,.24221453,335,0,73,2,,.18571429,.11881188
2021-02-08,454,220,52,182,1889,908,123,849,98,9,104,59,59,32,299,110023,99434,8749,1840,567170,529801,24842,10853,105975,18617,1674,9678,8549,8549,394,.2403388,.24229075,.42276424,.21436985,336,0,209,3,,.16666667,
2021-02-09,418,166,123,129,1538,557,221,744,171,16,87,61,61,14,328,110441,99600,8872,1969,568708,530358,25063,11597,106303,18788,1690,9765,8610,8610,408,.27178153,.29802513,.55656111,.1733871,337,0,85,0,,.27433628,.14285715
2021-02-10,421,167,95,159,2026,559,208,1244,149,15,110,59,59,23,469,110862,99767,8967,2128,570734,530917,25271,12841,106772,18937,1705,9875,8669,8669,431,.20779862,.29874778,.45673078,.1278135,338,0,43,4,,.36893204,.18072289
2021-02-11,366,183,71,112,1622,766,154,674,103,28,74,51,51,15,406,111228,99950,9038,2240,572356,531683,25425,13515,107178,19040,1733,9949,8720,8720,446,.22564735,.23890339,.46103895,.1661721,339,0,56,1,,.31632653,.050000001
2021-02-12,375,161,76,138,1749,703,141,893,136,12,95,51,51,26,412,111603,100111,9114,2378,574105,532386,25566,14408,107590,19176,1745,10044,8771,8771,472,.21440823,.22901849,.53900707,.15453528,340,0,74,2,,.19277108,.13333334
2021-02-13,359,178,68,113,1661,545,182,922,125,12,98,63,63,24,306,111962,100289,9182,2491,575766,532931,25748,15330,107896,19301,1757,10142,8834,8834,496,.21613486,.3266055,.37362638,.12255965,341,0,55,2,,.28915662,0
2021-02-14,78,27,0,51,313,82,5,215,18,11,102,55,55,26,224,112040,100316,9182,2542,576079,533013,25753,15545,108120,19319,1768,10244,8889,8889,522,.24920128,.32926831,0,.23720931,342,0,53,1,,.23664123,.04587156
2021-02-15,421,181,75,165,1756,756,160,825,123,15,132,78,78,32,470,112461,100497,9257,2707,577835,533769,25913,16370,108590,19442,1783,10376,8967,8967,554,.23974943,.23941799,.46875,.2,343,0,8,2,,1,0
2021-02-16,354,167,59,128,1472,566,122,770,113,14,84,44,44,35,349,112815,100664,9316,2835,579307,534335,26035,17140,108939,19555,1797,10460,9011,9011,589,.24048913,.29505301,.48360655,.16623376,344,0,56,2,,.33962265,.13333334
2021-02-17,347,143,80,124,1462,469,183,794,136,16,68,35,35,28,336,113162,100807,9396,2959,580769,534804,26218,17934,109275,19691,1813,10528,9046,9046,617,.2373461,.30490404,.43715847,.15617129,345,0,56,0,,.2781955,.1627907
2021-02-18,322,140,51,131,1431,509,143,769,97,10,90,61,61,19,382,113484,100947,9447,3090,582200,535313,26361,18703,109657,19788,1823,10618,9107,9107,636,.22501747,.27504912,.35664335,.1703511,346,0,40,1,,.39215687,.10606061
2021-02-19,364,129,66,169,1571,467,145,941,115,18,98,49,49,36,392,113848,101076,9513,3259,583771,535780,26506,19644,110049,19903,1841,10716,9156,9156,672,.23169956,.27623126,.45517242,.17959617,347,0,62,0,,.66666669,.092307694
2021-02-20,316,100,80,136,1548,491,137,911,126,9,161,102,102,40,367,114164,101176,9593,3395,585319,536271,26643,20555,110416,20029,1850,10877,9258,9258,712,.20413436,.20366599,.58394158,.14928649,348,0,42,1,,.39215687,.14285715
2021-02-21,129,60,0,69,565,171,5,374,39,15,78,49,49,23,98,114293,101236,9593,3464,585884,536442,26648,20929,110514,20068,1865,10955,9307,9307,735,.22831859,.3508772,0,.18449198,349,0,49,1,,.21359223,0
2021-02-22,429,136,77,216,1811,646,155,990,149,20,96,56,56,30,410,114722,101372,9670,3680,587695,537088,26803,21919,110924,20217,1885,11051,9363,9363,765,.2368857,.21052632,.4967742,.21818182,350,0,10,2,,.40000001,
2021-02-23,384,182,71,131,1705,543,178,962,126,22,83,51,51,21,423,115106,101554,9741,3811,589400,537631,26981,22881,111347,20343,1907,11134,9414,9414,786,.22521994,.33517495,.3988764,.13617463,351,0,46,1,,.34782609,
2021-02-24,379,133,72,174,1699,427,162,1093,139,17,74,42,42,28,398,115485,101687,9813,3985,591099,538058,27143,23974,111745,20482,1924,11208,9456,9456,814,.22307239,.3114754,.44444445,.15919487,352,0,60,1,,.22058824,
2021-02-25,453,208,81,164,1782,559,173,1028,131,22,78,54,54,19,324,115938,101895,9894,4149,592881,538617,27316,25002,112069,20613,1946,11286,9510,9510,833,.25420874,.37209302,.4682081,.15953307,353,0,29,2,,.13846155,
2021-02-26,398,222,70,106,1693,595,165,916,112,17,105,59,59,36,352,116336,102117,9964,4255,594574,539212,27481,25918,112421,20725,1963,11391,9569,9569,869,.23508565,.37310925,.42424244,.11572053,354,0,36,2,,.22429906,
2021-02-27,396,199,69,128,1354,472,141,727,133,14,102,72,72,26,304,116732,102316,10033,4383,595928,539684,27622,26645,112725,20858,1977,11493,9641,9641,895,.29246676,.42161018,.4893617,.17606603,355,0,32,3,,.33125001,
2021-02-28,88,25,0,63,431,132,1,278,20,20,135,72,72,55,107,116820,102341,10033,4446,596359,539816,27623,26923,112832,20878,1997,11628,9713,9713,950,.20417634,.18939394,0,.22661871,356,0,37,0,,.23214285,
2021-03-01,446,177,67,202,1897,695,144,1034,144,24,163,86,86,64,389,117266,102518,10100,4648,598256,540511,27767,27957,113221,21022,2021,11791,9799,9799,1014,.23510806,.25467625,.46527779,.19535783,357,0,10,1,,.66666669,
2021-03-02,389,127,69,193,1626,530,156,927,118,13,104,65,65,32,376,117655,102645,10169,4841,599882,541041,27923,28884,113597,21140,2034,11895,9864,9864,1046,.2392374,.23962264,.44230768,.20819849,358,0,51,1,,.36538461,
2021-03-03,476,201,97,178,1948,707,179,1045,164,17,107,58,58,40,337,118131,102846,10266,5019,601830,541748,28102,29929,113934,21304,2051,12002,9922,9922,1086,.24435319,.28429985,.54189944,.17033494,359,0,60,1,,.25274727,
2021-03-04,418,186,69,163,1752,638,185,906,127,23,86,43,43,34,387,118549,103032,10335,5182,603582,542386,28287,30835,114321,21431,2074,12088,9965,9965,1120,.23858447,.29153606,.37297297,.1799117,360,0,36,1,,.14018692,
2021-03-05,397,124,87,186,1553,450,184,905,141,14,104,56,56,32,454,118946,103156,10422,5368,605135,542836,28471,31740,114775,21572,2088,12192,10021,10021,1152,.25563425,.27555555,.47282609,.20552486,361,0,28,0,,.2519685,
2021-03-06,388,123,81,184,1728,452,222,1033,134,21,107,58,58,44,405,119334,103279,10503,5552,606863,543288,28693,32773,115180,21706,2109,12299,10079,10079,1196,.22453703,.2721239,.36486486,.17812197,362,0,35,2,,.17679559,
2021-03-07,87,29,2,56,434,149,5,254,26,26,91,55,55,34,101,119421,103308,10505,5608,607297,543437,28698,33027,115281,21732,2135,12390,10134,10134,1230,.20046084,.19463088,.40000001,.22047244,363,0,28,1,,.27142859,
2021-03-08,422,177,34,211,1991,699,81,1196,100,15,131,70,70,43,476,119843,103485,10539,5819,609288,544136,28779,34223,115757,21832,2150,12521,10204,10204,1273,.21195379,.25321889,.41975307,.1764214,364,0,12,0,,.2,
2021-03-09,461,163,85,213,2070,726,192,1139,135,13,83,49,49,31,330,120304,103648,10624,6032,611358,544862,28971,35362,116087,21967,2163,12604,10253,10253,1304,.22270532,.22451791,.44270834,.18700615,365,0,4,0,,.25609756,
